"time","sp","msl","u10","v10","t2m","d2m","speed","horizon","is_origin"
2017-05-02 18:00:00,102224.35,102222.875,-10.032632,-3.460236,282.45453,277.38153,10.6125839465759,18,0
2017-05-03 18:00:00,102589.18,102588.38,-9.993856,-3.1940846,283.09967,278.05634,10.4918699086813,18,0
2017-05-04 18:00:00,102607.305,102606.375,-8.551737,-6.0212536,283.08365,277.60956,10.4588575204313,18,0
2017-05-05 18:00:00,102245.89,102244.36,-6.601809,-2.9979806,282.06384,279.58188,7.25063926495156,18,0
2017-05-06 18:00:00,101512.34,101510.84,-1.7818713,-3.616441,281.71725,280.49884,4.03158912046412,18,0
2017-05-07 18:00:00,101573.64,101572.766,5.61644,-5.1697936,281.26505,279.03525,7.63355514424314,18,0
2017-05-08 18:00:00,102438.17,102436.96,-2.7206216,-7.774344,281.1027,275.47546,8.23663805934937,18,0
2017-05-09 18:00:00,101639.85,101638.99,5.4515944,-4.4580646,280.96432,276.16418,7.0423164853537,18,0
2017-05-10 18:00:00,100647.39,100646.266,6.0997095,2.6076148,281.625,278.30853,6.6337101933661,18,0
2017-05-11 18:00:00,100046.32,100044.914,-9.4160795,-0.71463084,283.5783,279.92487,9.44315891996949,18,0
2017-05-12 18:00:00,100249.02,100248.08,-2.7308736,4.1291986,283.5126,282.7565,4.9505506458796,18,0
2017-05-13 18:00:00,101123.45,101122.71,1.3049725,3.5454686,283.39615,282.71692,3.77800222595782,18,0
2017-05-14 18:00:00,101993.54,101992.64,3.8531783,4.1929455,283.4838,282.19128,5.69453904873442,18,0
2017-05-15 18:00:00,102599.66,102599.016,1.6861598,5.927132,284.32962,280.92303,6.16230708554516,18,0
2017-05-16 18:00:00,102325.75,102324.28,3.9331934,5.667201,285.1895,283.08105,6.89834599713617,18,0
2017-05-17 18:00:00,101277.516,101276.47,-6.0068593,6.212765,286.85004,284.87885,8.64180580638222,18,0
2017-05-18 18:00:00,101311.26,101309.984,1.0384591,-1.9889605,283.20062,282.2676,2.24373821399313,18,0
2017-05-19 18:00:00,101025.84,101024.516,3.6093967,7.135997,283.85858,282.0334,7.99688675185412,18,0
2017-05-20 18:00:00,102129.89,102128.17,1.3286119,5.3372784,284.386,282.28763,5.50015911587366,18,0
2017-05-21 18:00:00,102516.5,102515.13,2.8449464,1.7687837,283.9909,282.98334,3.34997250679146,18,0
2017-05-22 18:00:00,101700.74,101699.625,-5.6120715,1.7365968,285.36945,282.58282,5.87461615485493,18,0
2017-05-23 18:00:00,101883.72,101882.98,7.6427183,-3.7898822,283.90472,281.90945,8.530788363512,18,0
2017-05-24 18:00:00,102259.09,102257.984,3.49054,-5.1152525,284.43127,283.09216,6.19271165406208,18,0
2017-05-25 18:00:00,102348.28,102346.64,3.0368688,-3.6927476,284.8952,283.97076,4.78110415549789,18,0
2017-05-26 18:00:00,102221.06,102219.414,-4.4479604,-1.7552867,284.98413,283.79263,4.7817761469108,18,0
2017-05-27 18:00:00,101443.66,101442.36,-6.337443,6.904845,289.45776,284.836,9.37230325225737,18,0
2017-05-28 18:00:00,101596.13,101594.67,5.5939865,0.5109811,285.7838,284.71216,5.61727573177065,18,0
2017-05-29 18:00:00,101248.62,101247.64,-2.042273,-1.715881,285.7136,284.53973,2.66741946695491,18,0
2017-05-30 18:00:00,101189.89,101188.28,5.608753,1.9433334,285.96582,284.94528,5.93587861386708,18,0
2017-05-31 18:00:00,102202.266,102200.86,5.174345,-3.218357,285.22028,280.89862,6.09357595820992,18,0
2017-05-02 00:00:00,101811.77,101810.84,-9.537142,-0.321323,281.87048,279.3131,9.54255343178612,24,0
2017-05-03 00:00:00,102334.43,102333.32,-10.056448,-5.217812,282.23407,276.5887,11.3295060988574,24,0
2017-05-04 00:00:00,102670.38,102668.85,-10.939414,-3.6773448,282.13495,276.72308,11.5409550489326,24,0
2017-05-05 00:00:00,102686.67,102685.08,-6.5315843,-5.0927677,282.4914,278.489,8.28238349233901,24,0
2017-05-06 00:00:00,102142.9,102141.89,-5.3657,-1.3810713,282.20502,279.7948,5.54058610849824,24,0
2017-05-07 00:00:00,101501.2,101499.81,0.32406688,-4.4293804,281.71655,280.4383,4.44121943508955,24,0
2017-05-08 00:00:00,101580.27,101578.46,2.0023541,-5.0954485,281.34656,279.1322,5.4747618539932,24,0
2017-05-09 00:00:00,102426.805,102425.516,-0.68873405,-5.352192,281.11627,275.25134,5.39632410039403,24,0
2017-05-10 00:00:00,101288.11,101286.766,5.7929215,-3.6108725,280.70447,276.59198,6.82615116419337,24,0
2017-05-11 00:00:00,100562.46,100561.41,1.2679434,2.5332823,281.54028,278.70798,2.83287833785654,24,0
2017-05-12 00:00:00,100028.22,100027.53,-9.778354,1.7881082,283.55945,280.74136,9.94049988100313,24,0
2017-05-13 00:00:00,100444.36,100442.734,-3.3298736,4.4855604,284.0412,283.07455,5.5864398586242,24,0
2017-05-14 00:00:00,101361.66,101360.69,3.0833797,4.539639,283.2705,282.4638,5.48776390023232,24,0
2017-05-15 00:00:00,102341.76,102340.85,5.452084,1.781453,283.20154,281.32715,5.73574709469176,24,0
2017-05-16 00:00:00,102516.58,102515.54,0.48454642,7.643741,284.51456,282.61618,7.65908360760057,24,0
2017-05-17 00:00:00,102324.25,102322.53,3.1480598,3.9688807,284.1104,283.23456,5.06579653314348,24,0
2017-05-18 00:00:00,100799.27,100797.91,-3.5902092,8.713656,287.47055,284.17398,9.42429854079871,24,0
2017-05-19 00:00:00,101150.92,101149.87,-4.122481,-2.9751232,282.93243,281.71857,5.08391656604819,24,0
2017-05-20 00:00:00,101230.73,101229.65,6.1145673,4.891164,283.3354,281.77222,7.83016082472929,24,0
2017-05-21 00:00:00,102312.32,102310.95,1.5442703,7.4700756,284.69275,281.56836,7.62802728293348,24,0
2017-05-22 00:00:00,102461.42,102460.55,-1.4282804,2.9887915,283.5427,282.9335,3.31253068385735,24,0
2017-05-23 00:00:00,101437.29,101436.125,-3.2021954,6.7473135,286.47842,282.59677,7.46862067901854,24,0
2017-05-24 00:00:00,102102.72,102101.38,6.816031,-3.0323768,283.64474,281.9032,7.46013321932921,24,0
2017-05-25 00:00:00,102370.2,102369.2,2.8821104,-3.2428458,284.0622,282.75244,4.33850311056311,24,0
2017-05-26 00:00:00,102422.62,102421.65,1.7357917,-3.7628603,284.55072,283.55682,4.14392211112914,24,0
2017-05-27 00:00:00,102139.73,102138.22,-5.6174135,2.1550694,285.10205,283.64478,6.01661520697465,24,0
2017-05-28 00:00:00,101549.555,101548.43,4.459181,5.477878,286.57086,285.04745,7.063387471578,24,0
2017-05-29 00:00:00,101588.63,101587.64,2.7550898,-2.830069,285.14197,284.37482,3.94965952340516,24,0
2017-05-30 00:00:00,101079.89,101079.08,-3.4446192,-2.2142925,285.36655,284.60553,4.09493500663501,24,0
2017-05-31 00:00:00,101371.24,101370.39,8.410479,0.55099094,286.70343,284.5401,8.42850805453747,24,0
2017-06-01 00:00:00,102292.3,102291.32,3.806943,-2.6680856,284.66754,280.82904,4.6488165993268,24,0
2017-06-01 00:00:00,102323.695,102322.28,2.7052646,-3.6981096,284.86682,280.61133,4.58197241039548,0,1
2017-06-02 00:00:00,101939.99,101938.84,-0.65949917,3.3601747,285.38663,283.18265,3.42428286941234,0,1
2017-06-03 00:00:00,101525.72,101524.54,-2.424816,1.2473464,286.44336,283.90005,2.72683070164779,0,1
2017-06-04 00:00:00,101084.836,101083.555,6.566333,-1.3209978,285.75006,285.02545,6.6978925233609,0,1
2017-06-05 00:00:00,101324.13,101323.5,2.6046872,4.239261,286.18887,284.26855,4.97551296209394,0,1
2017-06-06 00:00:00,100263.67,100262.164,-5.723296,6.007645,288.2859,285.14175,8.29746440484327,0,1
2017-06-07 00:00:00,99390,99388.555,7.701981,12.872781,285.89273,282.72293,15.000966702127,0,1
2017-06-08 00:00:00,100903.79,100902.47,10.933271,3.4398818,287.09265,283.27332,11.461640439196,0,1
2017-06-09 00:00:00,100826.875,100825.8,1.3485959,6.8673096,287.80927,285.50928,6.99847497986161,0,1
2017-06-10 00:00:00,101383.95,101382.555,3.8372927,2.726921,286.2489,285.10825,4.70753793460173,0,1
2017-06-11 00:00:00,101505.75,101504.61,1.1442657,8.4805565,288.63278,285.87753,8.55740512900311,0,1
2017-06-12 00:00:00,100797.945,100796.75,8.233301,4.2791452,288.02438,284.8285,9.27891852530693,0,1
2017-06-13 00:00:00,101272.92,101271.984,10.53592,-1.3573561,287.30124,284.1985,10.6229951439604,0,1
2017-06-14 00:00:00,101967.484,101966.28,4.9164076,1.3037778,286.2096,285.17743,5.08634448706638,0,1
2017-06-15 00:00:00,101741.97,101740.445,-2.9858408,3.8998187,287.38037,285.3163,4.91160169148663,0,1
2017-06-16 00:00:00,101145.336,101144.16,7.4597516,0.49539798,287.7038,285.2823,7.47618305636577,0,1
2017-06-17 00:00:00,102200.2,102198.96,6.852744,-2.1312497,287.03336,284.98767,7.17651207852994,0,1
2017-06-18 00:00:00,102500.04,102498.54,4.3083153,1.3003745,287.72235,286.37045,4.50028383154489,0,1
2017-06-19 00:00:00,102303.79,102302.33,1.0393344,2.6693716,287.83035,287.13336,2.86456990382674,0,1
2017-06-20 00:00:00,101825.64,101824.35,0.11473596,-5.237673,288.26797,287.0654,5.23892954671526,0,1
2017-06-21 00:00:00,102170.08,102169.11,0.45573902,-4.8300476,286.94305,283.1554,4.85150057947191,0,1
2017-06-22 00:00:00,101365.8,101364.33,-4.6609674,4.5434575,288.3934,285.9691,6.50904164667649,0,1
2017-06-23 00:00:00,100706.91,100705.48,9.827004,-1.3732281,288.16245,287.42242,9.92248774404109,0,1
2017-06-24 00:00:00,101013.62,101012.516,7.8011885,3.3283417,289.09027,287.43964,8.48153290888452,0,1
2017-06-25 00:00:00,100672.81,100671.516,7.222212,3.9280195,288.98697,286.86365,8.22129450666525,0,1
2017-06-26 00:00:00,100865.7,100864.37,7.881365,-4.0693455,286.67926,283.64502,8.86992035260719,0,1
2017-06-27 00:00:00,101450.99,101449.94,2.0657153,-3.355783,286.6411,281.6943,3.94061660704808,0,1
2017-06-28 00:00:00,100649.27,100648.125,-8.854833,-3.1143973,287.59506,283.2685,9.38656156428627,0,1
2017-06-29 00:00:00,99341.6,99340.14,0.7633686,3.1846876,288.83087,287.99887,3.27489949907775,0,1
2017-06-30 00:00:00,99967.664,99966.46,3.5768116,-0.6830616,288.2158,286.94092,3.64144948767508,0,1
2017-06-01 06:00:00,102341.71,102339.99,3.8869686,-1.8930161,284.67093,280.83798,4.32342859918435,6,0
2017-06-02 06:00:00,101789.89,101788.53,-0.6256993,4.886982,285.97006,283.93097,4.92687453486939,6,0
2017-06-03 06:00:00,101325.32,101323.59,-1.9609323,-3.449168,286.35208,284.12787,3.967620871178,6,0
2017-06-04 06:00:00,101123.64,101122.34,3.8059506,-1.5757875,285.80048,284.37766,4.11926767943,6,0
2017-06-05 06:00:00,101157.41,101156.42,4.8618298,5.944005,286.52185,284.7369,7.67910049707601,6,0
2017-06-06 06:00:00,99740.59,99739.72,-3.8494587,9.266381,288.45978,284.1869,10.0341491477936,6,0
2017-06-07 06:00:00,99410.18,99409.44,11.277672,9.339632,285.9869,283.28198,14.6429031149908,6,0
2017-06-08 06:00:00,101074.24,101072.96,4.2618666,4.051873,286.35138,282.88477,5.88057664896263,6,0
2017-06-09 06:00:00,100774.16,100773.016,1.2198886,7.472351,287.20737,286.01648,7.57127186565183,6,0
2017-06-10 06:00:00,101564.34,101562.94,2.6393666,4.266017,286.45255,285.0636,5.01648852221198,6,0
2017-06-11 06:00:00,101376.78,101375.36,6.0532875,6.085535,288.16275,285.92557,8.58347399331304,6,0
2017-06-12 06:00:00,100753.49,100752.16,10.738277,1.9369282,286.75,283.86646,10.9115665135985,6,0
2017-06-13 06:00:00,101469.5,101467.97,7.7244315,-2.27028,286.4353,284.6023,8.0511498108402,6,0
2017-06-14 06:00:00,102022.83,102021.3,4.122566,1.0410674,286.5046,285.19623,4.25198444913652,6,0
2017-06-15 06:00:00,101480.73,101478.93,-3.834755,6.1523275,287.9165,285.7255,7.24958478654338,6,0
2017-06-16 06:00:00,101388.016,101387.125,9.203341,-2.1654751,286.9271,284.92993,9.45466910954588,6,0
2017-06-17 06:00:00,102224,102223.18,5.59759,-1.2396497,287.46057,285.79654,5.7332142107905,6,0
2017-06-18 06:00:00,102443.11,102442.125,4.03456,2.3459501,287.79028,286.44257,4.6670286334337,6,0
2017-06-19 06:00:00,102183.77,102182.46,0.33758533,1.8762197,288.0939,287.02765,1.90634839882412,6,0
2017-06-20 06:00:00,101956.3,101954.98,-3.1526423,-6.0000525,287.15613,285.2735,6.77788930822166,6,0
2017-06-21 06:00:00,102057.195,102055.68,-0.84681296,-2.5015032,286.38562,281.84805,2.64094877815421,6,0
2017-06-22 06:00:00,100945.45,100944.055,-0.5126443,3.4464893,289.59436,287.98813,3.48440707629533,6,0
2017-06-23 06:00:00,100950.375,100949.24,8.719602,-1.5840973,287.76495,286.4464,8.86232606567098,6,0
2017-06-24 06:00:00,100776.484,100775.125,8.674445,3.0377145,288.97656,287.2933,9.19095780871261,6,0
2017-06-25 06:00:00,100583.45,100581.61,10.367331,-1.2250534,288.30222,282.91107,10.4394591764331,6,0
2017-06-26 06:00:00,101003.6,101002.61,7.76245,-5.2706814,287.174,282.53467,9.38273480509846,6,0
2017-06-27 06:00:00,101361.31,101360.07,-0.85607004,-2.0479472,285.88406,279.71893,2.21967196841638,6,0
2017-06-28 06:00:00,100214.945,100213.66,-8.785195,-2.24254,288.19788,286.24722,9.06689786198262,6,0
2017-06-29 06:00:00,99400.61,99399.81,0.9020483,4.8212404,288.88162,287.82938,4.90490062387864,6,0
2017-06-30 06:00:00,99928.51,99927.51,5.5015383,-2.3526177,287.75604,286.5182,5.98345499763474,6,0
2017-06-01 12:00:00,102297.03,102295.58,1.0429826,1.0146577,285.418,281.08997,1.45510925777828,12,0
2017-06-02 12:00:00,101769.84,101768.78,-1.1056305,3.7705827,286.49176,284.66498,3.92933998275404,12,0
2017-06-03 12:00:00,101189.35,101188.08,-3.1029587,0.8972179,286.80582,284.81458,3.23007006951647,12,0
2017-06-04 12:00:00,101292.055,101291.03,6.531293,0.37520874,286.33182,283.9488,6.54206159023449,12,0
2017-06-05 12:00:00,100999.625,100998.31,4.246018,7.15296,286.66284,284.6656,8.31826337752803,12,0
2017-06-06 12:00:00,99394.25,99392.695,-7.2582226,8.756599,288.30524,285.32764,11.3736459131605,12,0
2017-06-07 12:00:00,99849.04,99847.875,14.343355,3.1407194,286.28857,283.6181,14.6831859964233,12,0
2017-06-08 12:00:00,101061.34,101060,5.7442636,6.850157,287.1317,285.3906,8.93986662265909,12,0
2017-06-09 12:00:00,100759.984,100758.95,5.42307,3.7968345,286.74136,285.91364,6.62009368855836,12,0
2017-06-10 12:00:00,101757.06,101755.7,5.2713675,5.697353,286.9539,285.00702,7.76190353757796,12,0
2017-06-11 12:00:00,101259.81,101258.47,5.028637,6.4234548,288.17273,285.9072,8.15769340226832,12,0
2017-06-12 12:00:00,101008.02,101006.32,11.528216,2.4380388,286.76306,284.06564,11.7831997917782,12,0
2017-06-13 12:00:00,101715.42,101714.52,7.303903,-0.9907974,286.41873,284.3551,7.37079904225151,12,0
2017-06-14 12:00:00,101997.5,101996.164,2.9738688,2.4077098,287.15915,285.45502,3.82635101900355,12,0
2017-06-15 12:00:00,101142.47,101141.1,-3.7316236,5.603496,288.38513,286.20163,6.73232367864863,12,0
2017-06-16 12:00:00,101740.94,101739.61,9.535725,-3.7844753,286.75793,284.6171,10.2592545816904,12,0
2017-06-17 12:00:00,102366.375,102365.06,5.265402,-1.349135,287.67984,286.6112,5.43549661666981,12,0
2017-06-18 12:00:00,102467.5,102466.43,3.95233,2.1239972,288.32327,286.88083,4.48690054876502,12,0
2017-06-19 12:00:00,102047.64,102046.48,1.008199,1.8820591,289.4022,288.37717,2.13509055533807,12,0
2017-06-20 12:00:00,102212.79,102211.695,-0.7553282,-5.172437,287.28754,283.1958,5.22729616615361,12,0
2017-06-21 12:00:00,101974.56,101973.41,-0.68750954,1.5235027,286.85852,281.5419,1.6714454356928,12,0
2017-06-22 12:00:00,100591.33,100590.484,5.733644,3.2521095,289.9753,288.28516,6.59172888692536,12,0
2017-06-23 12:00:00,101111.64,101110.32,7.6480784,3.3560097,288.31525,286.02142,8.35200001909966,12,0
2017-06-24 12:00:00,100909.92,100908.766,6.493198,-1.2116524,287.91403,284.41376,6.60527984309747,12,0
2017-06-25 12:00:00,100710.04,100709.02,10.459109,-0.13670236,288.10867,283.1076,10.460002323571,12,0
2017-06-26 12:00:00,101263.83,101262.31,7.253027,-4.096554,287.26016,282.846,8.32995530225973,12,0
2017-06-27 12:00:00,101272.95,101271.71,-3.1232815,0.06555766,286.88162,279.89365,3.12396945167953,12,0
2017-06-28 12:00:00,99833.96,99832.414,-11.974046,-0.9242945,289.03668,286.6476,12.0096668535329,12,0
2017-06-29 12:00:00,99652.234,99651.17,1.8900661,2.164816,289.01172,287.06488,2.87380900134738,12,0
2017-06-30 12:00:00,100050.23,100049.26,5.2220464,-3.3749747,288.05515,286.58633,6.21773454156681,12,0
2017-06-01 18:00:00,102067.5,102066.26,-0.13229668,2.809073,285.77557,282.62094,2.81218661024976,18,0
2017-06-02 18:00:00,101608.58,101607.18,-2.966605,3.103071,286.8175,284.00644,4.29299369403986,18,0
2017-06-03 18:00:00,101081.43,101080.22,2.7337763,-0.9117086,287.1861,285.21887,2.88179552185016,18,0
2017-06-04 18:00:00,101305.34,101304.27,6.9284906,1.4889262,285.90082,284.09613,7.08666940271202,18,0
2017-06-05 18:00:00,100725.55,100724.07,1.8409925,6.845479,286.73178,283.55646,7.08871188048275,18,0
2017-06-06 18:00:00,99327.99,99326.83,1.8345318,14.744936,286.46603,282.48157,14.8586218933422,18,0
2017-06-07 18:00:00,100441.4,100440.42,15.538416,0.07889092,286.6364,281.6446,15.5386162693566,18,0
2017-06-08 18:00:00,100922.875,100921.59,6.1951375,7.390364,287.74393,284.50244,9.6435060375572,18,0
2017-06-09 18:00:00,101088.16,101086.58,7.5953918,1.2107295,286.58707,285.00415,7.69128354162538,18,0
2017-06-10 18:00:00,101702.516,101701.16,1.485198,6.451371,287.18127,285.20938,6.62012091119528,18,0
2017-06-11 18:00:00,100901.62,100900.56,7.310358,4.8557115,287.7811,286.4659,8.77606222969028,18,0
2017-06-12 18:00:00,101090.91,101089.8,11.224044,1.4380174,287.19815,283.8459,11.315787986554,18,0
2017-06-13 18:00:00,101823.39,101822.32,5.087028,-2.3063343,286.4735,284.13806,5.58543031253103,18,0
2017-06-14 18:00:00,101826.27,101825.35,0.626776,2.2408466,287.09406,285.87506,2.32685230277032,18,0
2017-06-15 18:00:00,100988.734,100987.3,8.778319,-0.016263545,287.67722,285.5896,8.7783340656788,18,0
2017-06-16 18:00:00,101973.17,101972.14,7.4741592,-3.4162817,286.62103,284.77155,8.21790949090458,18,0
2017-06-17 18:00:00,102368.4,102367.11,4.3806133,-1.4412944,287.6178,286.56656,4.61162687471658,18,0
2017-06-18 18:00:00,102333.914,102332.4,3.2746124,2.13828,288.29962,286.88855,3.91092415275901,18,0
2017-06-19 18:00:00,101821.766,101820.52,3.349893,-0.41200578,289.4426,288.2222,3.37513434905966,18,0
2017-06-20 18:00:00,102151.1,102150.17,-0.40099335,-5.9000673,287.05017,282.03802,5.91367819645891,18,0
2017-06-21 18:00:00,101588.94,101587.55,-2.5309134,4.225514,287.4175,283.04642,4.92549400593439,18,0
2017-06-22 18:00:00,100450.58,100449.63,6.3585577,3.8026419,289.14056,287.85132,7.40886910694641,18,0
2017-06-23 18:00:00,101044.45,101042.914,8.002042,3.0637982,288.76044,286.47272,8.5685200344101,18,0
2017-06-24 18:00:00,100857.84,100856.34,6.4692364,2.9195633,288.42545,285.23,7.09752558725869,18,0
2017-06-25 18:00:00,100767.87,100766.64,9.404102,0.11739755,288.079,281.8328,9.4048347466157,18,0
2017-06-26 18:00:00,101349.61,101347.9,5.4836454,-4.0168347,287.28278,282.47455,6.79745010132956,18,0
2017-06-27 18:00:00,100920.73,100919.25,-6.785597,-1.7334086,287.12207,281.2054,7.00350141150575,18,0
2017-06-28 18:00:00,99454.17,99453.33,-10.857352,2.6177535,289.43207,287.73187,11.1684701655449,18,0
2017-06-29 18:00:00,99769.76,99768.62,-0.65643454,-1.5823274,288.89273,286.52692,1.71308677716448,18,0
2017-06-30 18:00:00,100193.9,100192.59,3.035365,-4.767818,287.8288,286.03464,5.65203761172455,18,0
2017-06-02 00:00:00,101896.32,101895.53,0.40248275,4.3712425,285.64203,282.74216,4.38973272054846,24,0
2017-06-03 00:00:00,101499.79,101498.57,-3.148493,2.4024239,286.77924,283.2765,3.96038492653684,24,0
2017-06-04 00:00:00,101090.16,101089.55,5.197331,-2.7865558,286.0241,284.0361,5.89721482990697,24,0
2017-06-05 00:00:00,101264.66,101263.78,3.6547775,4.107192,286.12155,283.55103,5.49785637311218,24,0
2017-06-06 00:00:00,100334.22,100332.51,-4.320591,5.803323,286.9901,285.075,7.23505801162714,24,0
2017-06-07 00:00:00,99328.41,99327.32,8.639856,13.213116,286.1413,282.94443,15.7871322959615,24,0
2017-06-08 00:00:00,100898.266,100896.77,9.843238,1.8980536,286.90482,283.04712,10.0245669129951,24,0
2017-06-09 00:00:00,100829.8,100828.67,2.608426,7.3607635,287.84488,285.60815,7.80927176505007,24,0
2017-06-10 00:00:00,101322.33,101320.484,4.8171625,3.6971738,286.64252,285.2564,6.07240880201693,24,0
2017-06-11 00:00:00,101556.19,101554.91,3.0115275,7.2081785,287.96436,285.08203,7.81198663408473,24,0
2017-06-12 00:00:00,100769.44,100768.516,8.836084,4.4848742,287.75223,284.2845,9.90911081000115,24,0
2017-06-13 00:00:00,101198.29,101196.98,10.349484,-1.9103417,287.09662,284.04013,10.5243158674099,24,0
2017-06-14 00:00:00,101916.2,101915.36,4.5404587,1.0373437,286.27017,285.11987,4.65745071453637,24,0
2017-06-15 00:00:00,101710.57,101709.66,-2.507844,4.0776196,287.16553,285.54083,4.78709339063279,24,0
2017-06-16 00:00:00,101097.28,101096.17,8.025732,0.35860276,287.36206,284.59915,8.03373948266333,24,0
2017-06-17 00:00:00,102147.36,102146.16,7.0104103,-3.481048,286.50507,284.52176,7.82710340756081,24,0
2017-06-18 00:00:00,102424.17,102422.67,4.604964,0.46452186,287.5251,286.3231,4.62833382544019,24,0
2017-06-19 00:00:00,102281.69,102280.516,1.3126745,3.1566,288.00754,286.73193,3.41866024971044,24,0
2017-06-20 00:00:00,101842.05,101840.58,1.2910893,-5.492222,287.8441,286.61478,5.6419335407162,24,0
2017-06-21 00:00:00,102157.26,102156.11,0.19570112,-4.016599,286.54678,282.76514,4.0213637556394,24,0
2017-06-22 00:00:00,101291.875,101290.945,-2.8806345,5.713843,288.35187,285.86224,6.39891060659854,24,0
2017-06-23 00:00:00,100665.35,100664.3,8.861469,-3.3201637,288.34943,287.4588,9.46303967194256,24,0
2017-06-24 00:00:00,100928.31,100927.2,7.416066,3.9217834,288.97696,287.03873,8.3891847013206,24,0
2017-06-25 00:00:00,100663.09,100661.7,8.040422,4.1425543,288.69626,285.83072,9.0448406324563,24,0
2017-06-26 00:00:00,100775.16,100773.86,9.4272995,-3.4825153,288.16763,281.69232,10.049969585896,24,0
2017-06-27 00:00:00,101400.51,101399.445,1.9710219,-4.399217,286.65424,281.78046,4.82058477193054,24,0
2017-06-28 00:00:00,100638.85,100637.87,-8.103764,-4.54781,287.12646,282.7383,9.29266198480263,24,0
2017-06-29 00:00:00,99445.44,99444.29,0.12500405,4.1922283,288.9418,287.9472,4.19409157408816,24,0
2017-06-30 00:00:00,99849.945,99849.29,3.5279646,-0.1252625,288.40988,286.48395,3.53018765970867,24,0
2017-07-01 00:00:00,100261.875,100260.46,-0.51176345,-7.4791355,288.60828,286.10034,7.49662388386373,24,0
2017-07-01 00:00:00,100300.15,100299.016,-0.5799525,-7.6329145,288.43198,286.44476,7.65491532719772,0,1
2017-07-02 00:00:00,101243.11,101241.76,6.086927,3.3369195,287.7367,286.2777,6.94159290457235,0,1
2017-07-03 00:00:00,101872.234,101871.08,8.321281,0.33192208,288.03137,285.36423,8.32789827916699,0,1
2017-07-04 00:00:00,101804.06,101802.56,8.787792,-4.185177,287.35428,282.13773,9.73349858769153,0,1
2017-07-05 00:00:00,102022.414,102021.4,-0.24980354,-1.0389235,286.69125,283.06915,1.06853350319435,0,1
2017-07-06 00:00:00,102053.92,102052.43,-2.3897963,-1.6700752,287.15594,282.62372,2.91552354289049,0,1
2017-07-07 00:00:00,101482.61,101481.08,-5.063862,0.9228564,289.13715,286.54214,5.1472674585711,0,1
2017-07-08 00:00:00,101480.28,101478.805,3.722319,1.2182374,288.6601,287.72104,3.91660070731237,0,1
2017-07-09 00:00:00,101670.77,101669.195,0.964905,1.9143884,287.67526,282.91446,2.14381076708733,0,1
2017-07-10 00:00:00,101154.92,101153.61,-2.1034622,3.8414795,289.34146,287.06595,4.37967098944077,0,1
2017-07-11 00:00:00,100595.93,100594.766,1.6631982,6.6487136,290.22668,289.04767,6.85358452105963,0,1
2017-07-12 00:00:00,100806.82,100805.7,-0.60979986,0.7214966,288.5521,285.6364,0.944676247752414,0,1
2017-07-13 00:00:00,102009.72,102008.61,5.9119344,-8.08069,287.91663,282.62204,10.0124182506527,0,1
2017-07-14 00:00:00,101756.26,101755.05,2.592478,5.3904448,288.75507,283.99722,5.98145779240571,0,1
2017-07-15 00:00:00,101657.85,101656.94,4.691589,-5.943943,288.5473,285.92755,7.57241478870314,0,1
2017-07-16 00:00:00,101875.35,101873.84,3.9716296,7.664049,290.0581,287.9555,8.63200375080996,0,1
2017-07-17 00:00:00,102123.695,102122.31,6.010956,-1.5958695,288.74158,285.4198,6.21919540575517,0,1
2017-07-18 00:00:00,102329.16,102327.81,2.3708653,-1.4266298,288.64587,285.23474,2.76699744434145,0,1
2017-07-19 00:00:00,101820.34,101819.28,-7.383279,-1.652034,289.0668,286.9607,7.56584596254755,0,1
2017-07-20 00:00:00,100760,100759.086,-4.017441,6.232801,291.6337,290.3263,7.41536516255821,0,1
2017-07-21 00:00:00,101024.31,101023.1,9.676735,1.0100682,289.09216,284.94708,9.72930819888425,0,1
2017-07-22 00:00:00,101356.5,101355.36,-8.364486,-0.12381005,289.8282,286.56946,8.36540226006359,0,1
2017-07-23 00:00:00,101061.89,101060.63,-6.4003353,5.1016607,290.74228,289.09354,8.18481727654018,0,1
2017-07-24 00:00:00,100985.71,100984.945,1.0233644,3.3631628,289.59906,285.84998,3.51541444420017,0,1
2017-07-25 00:00:00,101144.08,101142.695,0.43124408,-8.403454,289.4463,287.68903,8.41451190424323,0,1
2017-07-26 00:00:00,100962.945,100961.91,0.0074777603,-5.4406962,290.0717,288.48828,5.4407013387608,0,1
2017-07-27 00:00:00,100245.06,100243.78,1.2181692,9.562737,291.28827,288.7673,9.6400142702694,0,1
2017-07-28 00:00:00,100414.14,100413,2.673264,8.98139,288.30206,286.46832,9.37079008119358,0,1
2017-07-29 00:00:00,100569.4,100568.39,6.7423697,8.742449,289.91473,287.9217,11.0403787837682,0,1
2017-07-30 00:00:00,100670.16,100668.445,-4.4211965,3.9689603,289.99017,287.32993,5.94134869828294,0,1
2017-07-31 00:00:00,100835.75,100834.66,3.5388927,6.7210913,290.7132,287.5946,7.59584292919811,0,1
2017-07-01 06:00:00,100580.67,100579.6,-2.8800402,-8.721511,288.66266,286.57312,9.18473656000743,6,0
2017-07-02 06:00:00,101196.875,101195.56,8.566011,-2.9546628,287.90222,285.48386,9.06126794184041,6,0
2017-07-03 06:00:00,101663.34,101662.375,7.715478,4.0238276,288.5461,285.72073,8.70171186163997,6,0
